LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,label
566,4000,2000,1333,963,800,800,400,400,400,400,654,303,303,334,362,714,5,26,9,64,0,0,0
202,0,1333,1333,1481,800,800,1600,400,400,400,682,390,408,339,325,772,29,0,6,5,159,0,1
81,4000,1333,2667,74,800,800,800,800,800,800,687,377,401,450,427,736,8,5,2,19,17,0,1
1414,4000,667,2667,667,800,400,400,400,400,0,717,283,286,362,325,735,23,13,30,4,58,54,0
1414,4000,667,2667,296,800,800,800,800,800,0,1577,908,569,387,323,714,32,6,12,0,0,0,1
40,0,1333,2667,296,800,800,800,0,400,800,598,281,268,334,335,726,5,0,0,21,1,1,0
485,4000,667,2667,296,400,400,400,400,400,400,590,271,295,339,326,716,7,20,7,6,5,0,0
1737,4000,667,1333,1185,400,400,800,400,400,400,625,440,362,382,317,720,229,66,54,0,35,0,0
606,0,1333,1333,2667,400,1600,1600,400,400,400,593,266,268,335,323,715,0,0,3,3,5,5,0
364,4000,1333,2667,222,800,800,800,800,800,1600,797,499,546,602,612,959,14,10,11,59,0,30,0
81,4000,2000,2667,1481,800,800,800,800,800,1600,672,357,379,446,443,813,9,10,13,32,0,11,0
768,0,1333,2667,963,0,0,400,800,400,400,588,265,298,366,358,759,0,23,5,57,123,92,0
121,0,1333,1333,1037,1200,0,0,0,0,0,586,265,268,334,323,714,0,0,0,0,0,0,0
242,4000,1333,2667,370,800,800,800,800,800,800,837,531,542,555,502,873,12,7,8,11,19,15,0
727,0,1333,2667,1407,1600,1600,1600,1600,1600,1600,1101,860,964,1000,980,1295,69,22,29,42,66,53,1
1414,4000,667,1333,444,1200,0,0,0,0,0,586,265,268,334,323,714,0,0,0,0,0,24,1
162,4000,667,2667,222,1600,1600,1600,1600,800,800,746,430,470,516,494,844,0,12,0,10,14,10,1
768,4000,2000,2667,593,400,400,400,400,800,800,606,293,323,338,326,714,34,42,4,0,0,0,0
646,4000,1333,2667,667,800,800,800,1600,800,800,1054,724,864,880,855,1110,27,63,0,32,47,34,1
485,4000,1333,2667,593,400,400,1600,800,800,400,590,269,272,336,323,717,5,0,0,0,7,0,0
1778,0,667,1333,1407,400,400,1600,800,800,800,667,337,297,372,350,757,30,0,31,28,77,0,0
1737,4000,1333,2667,593,400,400,400,400,800,800,668,602,452,1980,1234,1621,323,149,1790,35,940,57,0
1414,4000,667,2667,815,800,800,800,800,800,800,1177,834,871,902,879,1086,33,20,20,30,38,26,0
283,0,1333,2667,1111,800,800,800,800,800,800,704,395,424,485,474,849,7,7,9,13,19,38,0
606,4000,2000,1333,963,0,0,0,0,0,0,589,267,274,337,325,717,3,4,3,4,6,0,0
364,0,1333,1333,593,1600,1600,1600,1600,2000,2000,876,579,642,704,684,1020,15,16,30,23,0,26,1
808,0,667,1333,1556,400,400,400,400,400,400,594,288,305,356,329,731,28,28,24,10,46,27,0
364,4000,2000,1333,1630,800,800,800,800,800,800,606,290,284,353,341,730,5,4,5,1,2,1,0
768,4000,667,2667,519,400,400,400,400,400,400,607,279,280,341,329,759,17,9,8,10,122,3,0
727,0,1333,1333,1704,800,800,800,800,800,800,1285,1005,1110,814,767,1086,33,26,18,26,47,53,0
1980,4000,667,1333,1259,0,0,0,0,0,0,589,302,309,363,370,767,45,31,31,77,146,98,0
162,0,667,2667,667,800,800,800,400,400,0,765,460,268,350,323,714,11,0,17,0,0,72,0
364,0,1333,2667,1778,1600,1600,1600,1600,800,800,819,493,528,558,523,882,0,16,0,11,34,0,1
1980,4000,667,2667,593,800,800,800,800,400,400,687,390,453,485,371,2172,23,33,23,78,4000,152,0
162,4000,1333,2667,815,1200,1600,800,800,800,800,761,448,483,371,358,748,0,10,4,6,9,8,0
162,4000,1333,2667,148,1600,800,800,0,400,400,617,282,268,334,344,736,5,0,0,35,19,0,1
970,4000,667,1333,2074,400,400,0,400,400,400,586,265,268,335,323,720,0,0,1,0,15,0,0
566,0,1333,1333,667,0,0,0,0,0,400,619,291,281,361,330,719,31,10,29,12,14,40,0
162,4000,1333,2667,593,1600,1600,1600,800,800,1600,607,291,297,361,351,738,6,0,1,4,0,6,1
404,0,1333,2667,593,400,400,400,400,400,400,624,276,279,352,361,738,14,8,19,63,65,38,0
606,4000,1333,1333,1111,0,0,0,0,0,0,586,265,284,346,329,763,0,12,14,11,133,11,1
364,4000,1333,2667,963,400,400,400,400,400,0,593,272,269,339,323,714,8,1,5,0,0,0,0
0,0,2000,2667,296,1200,1600,1600,1600,800,800,621,303,311,369,339,714,6,3,0,6,8,0,1
162,0,2000,2667,1259,800,800,800,800,800,800,754,436,444,415,400,781,8,4,4,6,8,5,0
40,0,2000,2667,2815,1200,1600,1600,2400,2000,1600,654,335,357,415,399,718,0,8,0,0,0,21,1
162,0,1333,2667,519,800,800,800,800,800,1600,758,436,444,504,497,868,8,7,8,22,17,0,0
687,4000,1333,2667,1630,800,800,800,800,800,0,1125,640,712,758,323,714,46,21,22,0,0,0,0
162,0,2000,2667,1259,1200,1600,800,800,800,800,723,394,423,398,391,789,0,7,9,13,47,0,0
485,4000,1333,1333,593,0,0,0,0,0,0,591,269,280,347,331,717,5,9,13,13,9,0,0
81,4000,1333,1333,370,0,0,0,0,0,0,586,286,274,344,332,714,51,4,11,17,0,0,0
1293,0,667,2667,1704,800,800,800,800,800,800,2724,2565,2188,1996,1793,1720,87,46,54,97,66,53,0
1091,4000,1333,1333,1704,800,800,800,800,800,800,1601,1298,1158,1171,1147,1438,48,26,32,48,67,43,0
1172,0,667,2667,593,400,400,400,400,400,400,589,268,271,337,325,717,3,2,3,4,7,5,0
444,4000,667,2667,593,0,0,0,0,0,0,586,265,268,334,323,714,0,0,0,0,0,0,0
162,0,1333,2667,296,800,800,800,800,800,800,660,336,354,415,397,776,22,5,4,6,19,18,0
162,4000,1333,2667,1704,400,400,400,400,400,400,588,270,274,338,323,715,7,4,4,1,3,4,0
525,0,667,2667,593,400,400,400,400,400,400,596,284,275,345,325,720,9,5,12,3,16,17,0
323,4000,2000,2667,296,800,800,800,0,0,0,851,538,268,334,323,714,23,0,0,0,0,0,0
242,0,1333,1333,741,1200,1600,1600,1600,1600,1600,703,387,422,475,468,837,0,12,0,19,0,23,0
323,4000,1333,2667,148,800,800,800,800,800,800,654,313,330,396,385,774,9,7,4,6,19,15,0
929,4000,667,2667,1333,800,400,800,800,800,800,772,1172,1134,1137,1067,1301,1094,22,34,68,49,44,0
687,0,1333,1333,1037,1200,1600,800,800,800,800,700,384,406,472,455,714,0,5,10,0,0,0,0
162,4000,1333,2667,444,800,800,800,800,800,800,706,376,390,422,403,780,7,7,9,6,9,8,0
444,4000,667,2667,1037,1200,1600,800,800,800,800,861,553,609,660,643,997,0,13,13,20,33,48,0
727,0,2000,1333,2148,800,800,800,1600,800,800,963,678,772,795,777,1128,25,32,0,28,82,34,0
970,0,1333,1333,1259,1600,800,800,800,400,400,826,350,328,429,344,730,23,17,68,52,47,46,1
1980,0,667,1333,2370,1200,1200,400,800,400,800,612,260,289,346,326,751,0,24,0,6,94,101,0
283,0,2000,1333,1778,800,800,1600,800,800,800,615,307,314,382,372,759,14,0,5,6,9,8,1
1010,4000,667,1333,2074,1200,0,0,400,800,800,586,265,268,339,327,714,0,0,5,0,0,0,0
687,0,667,1333,1185,400,800,800,800,800,800,1018,706,702,640,512,844,34,23,31,39,47,38,0
566,0,667,1333,2074,800,800,800,1600,800,800,659,347,375,432,419,798,6,11,0,6,7,5,0
1980,4000,2000,1333,1778,0,0,0,0,0,0,587,266,269,337,324,718,2,0,2,2,9,2,0
1535,0,667,2667,519,800,800,800,800,800,800,653,339,394,456,409,742,27,33,9,97,47,15,0
1414,4000,667,1333,2296,0,0,0,0,0,0,610,275,273,362,337,724,12,4,30,23,27,358,0
162,0,667,2667,444,1200,0,0,0,0,0,576,254,256,322,311,704,0,0,0,0,0,0,0
162,0,2000,1333,1630,800,800,800,800,800,800,606,329,345,408,396,778,52,4,3,5,5,4,0
162,4000,2000,1333,1481,800,800,800,800,400,800,752,447,485,546,386,772,9,8,13,104,9,6,0
40,0,2000,2667,2370,400,800,400,400,400,400,634,314,270,410,334,720,5,1,82,19,15,0,1
162,0,1333,1333,519,1600,800,800,800,800,800,736,432,460,464,388,780,14,7,9,13,28,8,1
162,4000,2000,2667,2593,800,400,400,1600,800,800,679,276,295,353,340,719,14,20,0,0,0,0,0
202,4000,667,2667,444,1600,1600,800,800,800,1600,655,339,357,423,414,791,4,4,7,13,0,7,1
566,0,1333,1333,1111,1600,1600,800,800,800,800,900,593,657,714,731,1074,0,13,22,77,38,46,1
485,0,1333,1333,2000,0,0,0,0,0,0,590,272,273,349,326,745,9,3,16,6,85,0,0
2384,0,667,1333,2370,1600,1600,800,800,800,800,2240,2007,2318,2173,2072,2200,0,59,71,103,197,152,1
1414,0,667,2667,519,0,0,0,0,0,0,637,322,306,341,346,718,11,28,7,39,40,17,0
1535,0,2000,1333,1333,800,800,800,800,800,800,2271,1434,1164,1096,1044,1181,272,20,24,39,47,27,0
525,4000,1333,1333,1111,400,400,400,1600,400,1600,588,266,307,337,359,736,1,30,0,58,0,5,1
81,4000,667,1333,1926,800,800,800,1600,1600,1600,674,365,391,457,444,816,9,7,11,10,0,9,1
202,4000,667,2667,296,800,800,800,800,800,800,644,304,302,363,350,746,23,10,9,13,38,6,0
364,4000,1333,1333,815,800,800,800,800,800,800,848,538,578,620,582,934,15,11,13,15,22,18,0
1737,4000,1333,1333,1704,800,800,800,0,0,0,836,427,268,448,629,750,92,0,123,322,178,71,0
768,4000,1333,1333,1778,800,800,800,800,800,800,1097,825,914,572,561,926,32,26,22,19,28,23,0
364,4000,1333,1333,1704,800,800,800,800,800,1600,724,417,448,508,500,865,9,6,8,21,0,15,0
566,0,667,1333,2222,800,800,1600,800,800,800,1043,790,856,894,709,875,59,0,24,27,17,14,0
808,4000,1333,2667,1704,800,800,800,800,800,800,884,589,650,706,685,1031,15,11,20,22,33,27,0
1172,4000,667,1333,815,1200,400,400,400,400,400,585,435,266,868,325,716,206,0,582,4,5,51,0
323,4000,2000,1333,1333,800,800,800,400,400,400,604,283,278,342,329,721,6,3,8,11,18,11,0
202,4000,1333,2667,74,800,800,800,800,800,800,800,494,531,524,438,817,11,8,7,6,14,15,1
1414,0,667,1333,1852,800,800,800,800,800,800,638,321,331,391,382,762,14,10,18,26,28,15,1
40,0,667,2667,963,1200,1600,800,800,800,800,617,293,304,364,341,714,5,3,6,10,16,0,1
40,0,2000,1333,1037,1200,1600,800,800,800,800,671,353,366,420,402,740,6,5,2,13,2,1,0
0,0,2000,1333,1407,1200,1600,1600,2000,1600,1600,612,291,307,370,356,746,0,7,0,0,10,8,1
566,4000,667,2667,741,0,0,0,0,0,0,603,281,268,339,322,714,20,0,5,0,0,15,0
768,0,667,2667,889,1200,400,400,800,400,400,586,278,282,342,682,730,16,11,0,584,0,48,0
1455,0,667,1333,963,800,800,800,800,800,800,1928,1685,1488,1414,1307,1548,65,33,42,54,79,59,0
1616,0,667,1333,1259,400,400,400,400,0,0,588,265,423,334,323,714,0,117,0,0,0,0,0
566,4000,2000,1333,1630,800,800,800,800,800,800,907,620,679,711,678,1016,20,11,14,22,30,67,0
808,4000,667,2667,741,400,400,400,800,800,400,640,303,355,572,424,751,46,65,223,100,100,2,0
485,4000,1333,1333,519,1600,800,800,800,800,0,935,645,489,540,323,714,21,8,4,0,0,0,0
162,4000,1333,1333,222,800,800,800,400,800,800,657,324,299,377,357,724,7,7,46,6,9,34,0
283,0,667,2667,741,800,800,800,800,800,800,751,379,374,366,342,749,69,17,1,2,56,4,0
81,4000,2000,2667,444,400,400,800,800,800,400,605,268,324,386,378,715,16,41,2,10,3,0,0
81,4000,2000,1333,963,800,800,400,1600,400,800,615,265,283,346,331,716,0,21,0,14,0,15,1
485,4000,1333,1333,1481,1600,1600,800,800,800,800,1060,760,830,749,701,1010,0,24,18,22,31,30,1
646,0,1333,2667,444,800,800,800,800,800,800,664,351,332,379,372,934,6,7,4,13,490,17,0
162,4000,1333,4000,889,800,800,800,800,800,800,756,446,438,417,400,779,10,6,52,8,11,8,0
323,4000,2000,2667,2889,400,400,400,800,800,800,593,505,292,449,431,809,289,18,118,4,5,10,0
283,4000,2000,2667,667,1600,800,800,1600,1600,1600,838,539,603,662,640,986,12,19,21,12,9,21,0
889,0,667,2667,370,0,0,0,0,0,0,588,266,270,336,325,716,2,2,2,4,4,0,0
606,4000,2000,2667,1111,400,400,400,400,800,400,682,268,273,342,326,733,4,4,8,0,52,0,0
162,4000,1333,2667,74,800,800,1600,1600,1600,800,718,409,412,465,440,815,25,20,5,0,19,15,0
889,4000,2000,1333,1111,1200,1600,800,800,800,800,1408,1119,1238,1251,1199,1471,0,30,40,48,75,61,0
364,4000,1333,1333,2741,1600,1600,1600,800,800,800,893,598,642,692,673,978,16,0,15,18,28,30,1
40,4000,1333,2667,148,1200,1600,1600,1600,1600,1600,608,291,306,369,359,744,5,6,0,6,0,8,1
404,4000,1333,2667,222,400,800,800,800,800,800,908,615,670,622,436,1081,16,11,11,10,750,30,0
727,4000,1333,1333,1333,800,800,800,800,400,800,1224,954,945,726,664,1014,32,23,14,593,30,33,1
242,4000,1333,2667,148,400,800,800,800,800,800,650,338,353,399,385,766,6,4,2,5,3,1,1
364,0,1333,1333,1704,1600,1600,1600,1600,800,800,693,383,405,460,447,824,8,4,0,8,11,11,1
444,4000,667,2667,444,400,400,400,400,400,400,587,266,270,336,324,714,2,1,2,3,0,6,0
566,4000,1333,1333,1111,800,800,800,800,800,800,1611,1392,1585,1626,656,1023,38,24,61,97,70,0,0
40,0,1333,2667,1630,800,800,1600,800,800,800,635,323,338,404,391,774,8,3,6,4,6,18,1
283,4000,667,2667,593,400,400,400,400,400,400,589,283,283,348,325,723,22,11,15,4,23,14,0
848,4000,2000,2667,1407,800,800,800,800,800,800,1365,1038,1176,979,949,1265,36,27,33,35,53,43,0
444,4000,667,1333,2222,800,800,800,800,800,1600,1012,706,785,742,744,1071,27,20,18,58,0,38,0
1414,0,667,2667,1037,400,400,0,0,0,0,594,265,268,334,323,714,0,0,0,0,0,0,0
566,0,667,2667,815,400,400,400,400,1600,400,590,303,268,357,337,735,47,0,25,0,58,29,0
1010,0,667,1333,1185,1200,0,0,0,0,0,586,265,268,334,323,714,0,0,0,0,0,0,0
687,0,667,1333,1556,800,800,800,800,800,800,1025,727,630,671,645,992,23,10,17,19,30,22,0
1414,4000,1333,2667,963,800,800,800,800,800,800,1313,1052,1190,1218,1190,1473,37,26,36,50,73,60,0
323,0,1333,1333,1556,400,400,0,0,0,0,589,265,268,334,323,714,0,0,0,0,0,0,0
40,0,1333,1333,370,1600,1600,2000,2000,2000,2000,590,269,273,339,327,718,0,0,0,0,0,0,1
970,4000,1333,2667,593,800,800,800,800,800,800,752,441,413,473,450,843,11,33,13,19,75,0,0
485,0,667,1333,1407,1600,1600,1600,1600,1600,1600,806,495,554,607,579,949,0,19,11,0,50,20,0
202,4000,2000,1333,963,1600,1600,1600,2400,2000,2000,610,294,310,372,361,746,6,7,0,5,0,0,0
1172,4000,1333,2667,1556,800,800,800,800,800,800,987,682,743,790,750,1071,25,19,27,45,47,38,0
162,4000,667,1333,1037,800,800,800,0,0,0,765,460,268,334,323,714,11,0,0,0,0,0,0
202,4000,1333,2667,222,1200,400,2000,1600,800,400,586,268,273,337,324,715,4,0,0,0,3,6,1
929,4000,3333,2667,1111,0,400,1600,800,800,0,585,272,272,338,322,714,9,0,0,1,0,0,0
889,0,1333,2667,2741,800,800,800,800,800,800,976,692,770,813,504,889,26,19,22,12,60,0,0
1414,4000,667,2667,2593,0,0,0,0,0,0,588,266,268,334,323,723,1,0,0,0,25,1,1
889,0,1333,1333,1481,800,800,800,800,800,800,1388,1142,1278,1274,1217,1483,46,35,45,58,77,68,0
40,4000,1333,1333,2370,800,800,800,800,800,800,655,339,353,418,403,781,9,6,7,5,7,8,0
1091,4000,667,1333,1037,800,800,800,800,800,800,1192,924,1045,1087,1064,1390,32,23,36,45,131,61,0
646,0,667,1333,1481,800,800,800,800,800,800,835,480,483,507,471,838,12,17,45,32,47,38,0
1253,4000,1333,2667,444,800,800,800,800,800,800,1394,1495,1559,958,822,1185,461,53,255,33,378,76,0
404,0,667,2667,889,800,800,800,800,800,800,620,313,654,556,417,805,18,263,7,77,66,15,0
485,4000,2000,2667,2148,400,400,400,400,800,800,587,463,269,348,345,738,493,1,15,19,19,15,0
1091,4000,667,2667,1111,1200,0,0,400,400,0,587,265,268,336,323,714,0,0,2,0,0,0,0
0,0,2000,2667,148,800,800,800,800,800,800,614,297,310,373,344,732,6,4,5,1,4,0,0
1172,0,2000,1333,2667,1200,400,400,400,400,400,586,266,274,381,324,717,1,4,51,2,8,0,0
1253,0,667,1333,1259,800,800,800,800,800,800,653,347,373,463,450,836,14,10,36,12,38,12,0
566,4000,1333,1333,1704,800,800,800,800,800,800,649,339,334,388,382,742,9,7,9,13,19,8,0
687,0,1333,1333,1630,400,800,800,800,800,800,602,286,296,365,337,723,5,3,4,6,5,8,1
485,4000,1333,2667,963,800,800,0,0,400,400,735,265,268,334,323,718,0,0,0,1,9,0,0
202,4000,667,2667,222,800,800,800,1600,800,800,790,477,526,567,551,908,12,16,0,14,21,19,0
162,0,2000,1333,1481,0,0,0,0,0,0,681,327,273,334,323,714,23,4,0,0,0,0,0
889,4000,667,2667,741,400,400,400,400,400,400,589,271,274,338,328,717,8,4,4,8,7,8,1
808,4000,667,1333,1407,0,0,0,0,0,0,613,265,337,336,326,717,0,52,2,5,7,15,0
1010,4000,667,1333,815,1200,0,0,0,400,400,586,265,268,334,324,714,0,0,0,2,0,0,0
606,4000,667,1333,741,1600,1600,1600,800,800,800,1109,839,911,947,865,1195,34,0,26,31,56,41,0
646,4000,1333,2667,296,800,800,1600,800,800,800,789,490,394,455,400,781,15,7,13,64,19,0,0
364,4000,1333,2667,593,1600,1600,1600,1600,1600,1600,870,570,631,680,662,1001,9,16,14,20,0,49,0
40,4000,1333,1333,1407,800,800,800,800,800,800,637,323,338,402,389,773,6,4,3,3,4,2,1
364,0,1333,2667,370,800,400,400,400,1600,400,742,273,277,347,326,879,10,6,14,0,453,0,0
1414,4000,667,1333,519,800,800,800,800,800,0,1170,996,1045,820,323,714,140,31,27,0,0,0,0
1980,4000,667,1333,1111,1200,0,0,0,0,0,586,265,268,334,323,715,0,0,0,0,2,1208,0
323,0,1333,2667,519,800,800,800,800,800,800,910,602,654,541,514,883,21,13,8,12,19,14,0
646,0,1333,1333,2000,800,800,800,800,800,800,1074,786,863,844,809,1132,25,16,22,32,47,30,0
40,0,1333,1333,1111,1200,1600,1600,1600,1600,800,653,335,358,418,396,778,0,9,4,0,9,8,1
162,0,2000,2667,519,800,800,800,800,800,800,751,314,487,640,476,849,8,125,7,26,19,11,0
162,0,1333,2667,2296,800,800,800,800,800,800,765,452,487,417,394,781,10,7,4,5,24,5,1
1131,0,1333,1333,2148,800,800,800,800,800,800,900,566,623,680,666,1022,16,13,22,26,47,38,0
283,0,1333,1333,2370,800,800,800,0,0,0,607,290,268,334,323,714,5,0,0,0,0,0,1
283,4000,2000,1333,2296,1200,400,400,400,400,400,586,275,282,422,343,723,12,10,95,33,23,0,1
162,4000,667,2667,296,400,400,1600,400,400,0,634,333,336,378,323,714,23,1,47,0,0,0,0
687,4000,667,2667,1481,800,800,400,800,400,400,718,359,293,426,334,714,5,18,76,21,0,20,0
566,0,1333,1333,1333,1200,0,0,400,400,0,586,282,270,348,323,714,20,1,16,0,0,0,0
283,4000,2000,1333,2444,800,800,800,800,800,800,783,479,454,435,437,815,9,7,7,32,9,5,0
808,0,2000,2667,963,400,400,400,400,800,800,589,269,275,558,644,996,5,5,243,193,35,3,0
242,4000,2000,2667,74,800,800,800,800,800,800,775,454,443,411,343,735,14,8,11,6,9,4,0
525,0,667,2667,1481,1600,1600,1600,800,800,800,1076,810,879,921,887,1202,41,0,30,258,53,45,1
1374,0,2000,1333,1037,800,800,800,800,800,800,1360,896,993,746,522,890,28,24,19,15,23,19,0
162,4000,1333,2667,74,1600,1600,1600,800,800,800,767,461,487,455,437,811,14,0,4,5,11,6,0
283,4000,1333,2667,593,800,800,800,800,800,800,901,384,420,622,468,844,18,13,9,26,19,15,0
283,4000,667,2667,296,1200,0,400,400,0,0,586,265,270,334,323,714,0,1,0,0,0,4,0
768,4000,667,1333,1259,400,400,400,400,400,400,605,291,291,396,334,733,31,17,79,19,58,27,0
162,0,2000,1333,963,800,800,800,1600,800,800,642,327,336,369,327,714,6,8,0,0,0,0,1
1576,4000,667,2667,1333,800,800,800,800,800,800,2019,1630,1841,1672,1626,1842,62,41,52,76,169,114,0
81,4000,1333,2667,1407,400,400,0,0,400,400,589,262,263,325,349,747,0,0,0,58,44,0,0
364,4000,1333,2667,815,800,800,800,800,800,800,781,478,516,574,559,930,12,7,11,16,45,19,0
1091,4000,1333,2667,963,800,800,800,400,400,0,612,374,268,339,323,714,111,0,5,0,0,0,0
364,4000,667,2667,2296,1200,1600,1600,1600,1600,1600,635,318,331,388,372,752,7,5,0,5,0,9,1
162,0,1333,2667,889,800,800,1600,1600,800,800,691,394,401,410,398,776,23,7,0,13,7,4,1
364,0,1333,1333,1630,1200,0,0,0,400,800,586,265,268,334,325,716,0,0,0,4,0,0,0
1414,0,667,1333,1407,0,0,0,0,0,400,590,278,282,340,330,719,16,10,7,12,14,0,0
1414,4000,1333,2667,889,800,800,400,400,800,400,621,285,283,371,350,743,5,11,39,6,80,0,0
40,4000,667,2667,222,400,400,400,1600,1600,1600,587,268,274,338,326,715,5,3,0,2,0,6,1
162,4000,667,1333,963,800,800,800,800,800,800,738,432,466,524,511,880,8,7,7,13,17,15,0
1091,4000,1333,1333,2000,0,0,0,0,0,0,620,404,333,410,376,745,167,49,82,86,83,136,0
323,4000,667,2667,519,1600,2000,1600,800,800,1600,900,593,636,685,681,1007,0,0,15,42,0,25,1
687,4000,1333,1333,1407,800,800,800,0,0,0,660,271,268,334,322,714,5,0,0,0,0,0,0
162,4000,667,2667,74,800,800,0,0,0,0,595,265,268,334,323,714,0,0,0,0,0,0,0
40,4000,1333,1333,2815,2000,1600,2000,1600,1600,2400,617,307,315,380,373,755,13,0,4,13,0,0,1
768,0,667,1333,1111,400,400,400,400,400,400,593,269,286,347,338,730,5,13,13,25,42,62,0
646,4000,667,2667,667,1600,800,800,800,800,800,683,373,398,458,446,823,9,7,6,10,14,15,1
525,0,1333,1333,3852,800,800,800,800,800,800,1065,779,857,893,873,1183,23,16,22,39,47,40,0
162,4000,667,2667,444,1200,1600,800,800,1600,1600,663,345,372,443,425,816,0,10,13,0,42,0,1
162,0,1333,2667,296,1200,1600,800,800,800,800,641,325,343,410,398,782,5,5,7,6,9,19,1
1657,0,667,1333,1556,400,400,400,400,800,400,633,359,354,433,420,778,113,70,107,52,175,65,0
848,4000,667,2667,667,800,800,800,800,400,400,667,409,381,408,381,807,92,4,5,95,263,9,0
566,4000,4000,2667,1407,800,800,800,800,800,0,1144,889,950,951,323,714,736,10,17,0,0,0,1
162,4000,667,2667,444,800,800,800,800,800,800,696,374,319,357,348,739,7,5,5,6,9,2,0
606,4000,1333,1333,741,0,0,0,0,0,0,627,268,268,355,323,714,4,0,23,0,0,0,0
525,4000,2000,1333,1407,1600,800,800,800,1600,1600,695,385,412,480,465,840,8,6,15,10,14,11,1
81,4000,2000,1333,1333,400,1600,400,400,0,0,593,267,276,334,323,714,0,6,0,0,0,0,1
768,0,1333,1333,1481,0,0,0,0,0,0,668,350,370,432,338,718,0,5,5,6,0,13,1
525,4000,1333,2667,296,1600,800,800,400,400,800,1073,798,753,348,677,1026,27,11,14,576,30,23,0
889,0,2000,2667,444,0,0,0,0,0,0,654,303,356,376,362,748,46,66,1,64,94,76,0
606,4000,1333,1333,444,800,800,800,800,800,800,698,386,411,464,435,819,14,10,13,19,28,23,0
1414,4000,667,1333,444,1200,0,400,400,800,800,586,265,308,347,335,725,0,30,13,0,0,0,0
768,4000,667,2667,667,800,800,800,800,800,800,865,549,573,594,549,873,92,8,7,32,188,114,0
1535,4000,1333,2667,519,400,400,400,400,400,400,591,270,278,344,327,726,6,7,10,8,32,16,0
970,0,667,1333,2741,800,800,800,400,800,800,592,274,268,337,325,714,5,0,3,0,0,0,0
1172,4000,667,1333,2296,1200,0,0,0,0,0,586,265,268,334,323,714,0,0,0,0,0,0,0
1172,4000,1333,1333,667,400,800,800,800,800,800,624,315,320,371,355,761,32,21,26,39,83,30,0
40,0,1333,2667,74,1200,1600,1600,800,800,800,641,326,342,406,393,780,6,4,6,4,16,7,0
40,0,1333,2667,444,800,800,400,800,800,800,654,334,349,414,398,782,6,64,10,6,9,8,0
768,0,667,2667,593,1200,1600,800,800,800,800,614,294,309,377,391,787,0,7,9,52,38,17,1
242,4000,1333,2667,296,800,800,800,800,800,800,820,521,378,445,379,811,14,7,11,13,136,23,1
202,0,1333,2667,519,800,800,1600,1600,1600,1600,720,414,450,507,486,865,11,10,7,0,33,0,1
646,4000,667,2667,889,800,800,800,1600,800,800,1096,823,960,902,876,1220,25,46,0,33,104,0,0
364,4000,667,2667,741,1200,1600,400,400,400,400,619,284,276,348,328,719,0,5,15,9,14,13,0
768,4000,667,2667,296,400,400,0,400,400,400,913,265,268,714,375,718,0,0,412,85,11,0,0
364,4000,1333,2667,74,1200,1600,800,800,800,800,928,622,694,736,682,1006,0,16,13,14,28,1,0
162,4000,1333,1333,2963,800,800,800,800,800,800,753,452,489,430,414,799,14,7,4,6,19,8,0
1535,0,667,2667,1926,400,400,0,400,400,400,589,265,268,345,323,736,0,0,12,1,59,0,0
162,0,1333,1333,1778,800,800,800,800,800,1600,637,325,342,407,399,775,7,5,7,14,0,5,0
485,4000,1333,1333,1333,800,800,800,800,800,800,1031,742,810,828,678,1026,33,25,30,23,33,27,0
768,4000,1333,2667,1037,800,800,800,800,800,800,813,514,560,617,602,960,14,10,13,19,24,23,0
687,4000,667,2667,519,800,800,800,800,800,800,1158,896,1005,1043,1013,1317,34,23,32,39,48,76,0
283,4000,667,2667,370,800,800,800,800,800,800,656,343,360,414,394,732,7,5,3,6,1,2,0
202,4000,1333,4000,2074,800,800,1600,1600,800,800,798,498,538,571,374,721,16,15,0,3,14,8,1
606,0,2000,2667,1704,400,400,400,800,400,400,587,266,271,336,324,716,1,2,0,3,6,5,0
121,0,1333,1333,1704,1600,1600,1600,1600,1600,1600,672,366,382,450,437,810,14,0,12,8,0,19,1
