f1,f2,f3,f4,label
10,75,85,91,1
38,77,45,10,0
92,42,79,74,1
90,89,74,35,1
50,84,37,38,1
98,41,18,30,0
0,3,33,9,0
21,38,19,94,0
63,68,46,42,1
1,100,8,64,0
97,62,76,87,1
5,15,87,38,0
5,95,78,86,1
54,62,18,97,1
43,5,95,16,0
89,3,7,88,1
9,59,61,91,1
81,63,30,34,0
54,5,86,31,1
12,28,84,38,1
62,75,79,16,0
95,11,49,34,1
41,22,62,44,1
22,91,64,91,0
25,16,97,71,0
62,87,64,43,0
45,87,6,54,0
50,66,65,8,1
95,59,14,88,1
53,86,53,10,0
53,71,74,38,0
72,30,53,95,1
32,52,81,1,0
47,40,15,89,1
9,28,26,75,0
24,23,16,33,0
9,65,19,47,0
51,8,75,16,1
18,82,90,54,0
57,94,39,71,0
89,49,74,62,1
67,61,73,96,1
80,77,52,94,1
73,54,28,7,0
63,80,6,33,0
49,73,23,23,0
72,93,10,54,1
30,0,15,17,0
51,75,91,98,1
62,49,26,13,0
11,73,64,54,1
87,83,2,67,1
44,28,49,0,0
19,22,24,1,0
44,53,60,26,0
45,62,58,47,1
93,37,21,98,1
39,8,0,38,0
90,4,27,95,1
26,2,27,96,1
98,67,22,90,1
88,48,26,95,1
16,87,92,29,0
52,10,14,71,0
96,19,1,31,0
69,0,87,54,0
86,90,92,74,1
85,52,17,84,1
42,25,83,85,0
90,13,12,83,0
64,97,10,59,1
77,3,26,81,1
49,50,29,50,0
78,38,61,22,0
83,31,20,53,0
41,74,65,35,1
24,25,87,62,0
91,22,85,84,1
3,28,62,46,0
81,88,25,85,1
84,25,19,90,1
43,16,88,57,0
42,53,57,12,0
43,6,100,93,1
47,51,64,58,1
58,8,16,89,0
50,42,19,36,0
79,37,69,77,1
45,20,92,76,0
30,64,64,21,0
91,9,41,15,0
59,56,63,52,1
11,31,51,92,1
45,56,52,44,1
21,17,90,96,1
72,83,41,84,1
72,85,3,16,0
71,33,74,99,1
85,95,32,94,1
58,61,52,50,1
30,69,68,55,1
43,2,99,94,0
4,90,74,11,0
76,44,92,51,1
65,24,18,26,0
83,94,100,97,1
96,75,96,24,1
1,14,74,99,1
19,81,58,3,0
13,71,99,41,0
52,4,90,67,1
5,56,17,0,0
3,28,81,91,1
70,12,8,20,1
73,79,54,50,0
54,28,56,20,0
25,82,56,28,1
32,64,28,48,0
61,0,58,81,1
80,89,0,44,1
41,62,36,24,0
62,61,4,40,1
57,25,76,31,1
32,92,76,0,0
95,43,34,54,0
83,68,63,95,0
91,84,6,96,1
64,54,68,15,1
20,42,27,12,0
75,22,54,53,1
34,63,99,65,0
87,4,72,41,1
39,1,11,99,0
15,40,77,100,1
93,1,5,3,1
74,85,7,4,0
66,64,40,32,1
97,90,29,80,1
63,36,31,51,0
29,73,81,4,0
35,13,26,13,0
40,73,48,63,1
28,18,13,25,0
44,37,16,84,0
32,83,90,22,1
8,13,11,74,0
25,96,45,76,1
95,1,73,37,1
73,36,8,23,0
57,79,79,94,1
4,93,87,29,0
17,31,71,69,0
86,53,59,49,0
4,80,49,21,0
67,73,40,9,0
99,39,2,82,1
78,60,70,27,1
36,37,85,89,1
2,67,12,65,1
30,20,88,96,1
26,81,79,87,1
90,1,23,49,0
31,65,21,0,0
44,39,71,10,0
15,28,28,13,0
60,65,53,7,1
57,51,57,63,1
17,90,100,85,1
77,17,97,4,0
7,19,67,56,0
56,34,4,45,0
96,23,30,86,0
26,53,1,48,0
67,61,14,76,0
21,34,97,76,1
22,48,41,43,0
59,8,24,51,0
53,61,33,89,1
88,95,39,40,1
45,97,22,45,1
38,38,86,66,1
41,17,92,53,0
77,73,6,90,1
66,46,13,97,0
14,40,94,55,1
31,100,29,69,0
9,40,58,54,0
53,63,4,83,1
84,52,96,68,1
77,69,25,64,0
8,74,28,33,0
89,7,22,97,1
65,54,6,31,0
38,95,95,44,1
88,30,26,99,1
19,31,38,79,0
46,17,35,98,1
6,43,9,40,0
43,92,60,67,0
81,17,51,24,0
0,81,25,21,0
86,94,18,59,1
14,85,67,95,1
98,20,91,88,1
80,48,74,59,0
32,61,53,92,0
27,80,60,3,1
71,44,83,35,1
96,56,96,88,1
67,12,73,24,0
78,19,22,92,0
35,11,98,91,0
89,28,17,65,0
0,97,50,23,0
87,74,32,93,1
